542,234,578,378,541,243,570,366,0.6489542114188808,4.328665785997358,0.9917083,
540,232,576,378,539,242,569,369,0.6841909715771874,4.691987842434914,0.9902474,
538,229,574,379,538,235,567,380,0.7692024313869957,0.24955631698233194,0.9893967,
530,225,567,379,535,226,565,377,0.795015795015795,0.8074402322887616,0.99259067,
529,230,566,387,537,225,565,390,0.7286590419360186,4.113195890240351,0.9929668,
526,229,563,389,529,232,560,389,0.8221283783783784,4.364670170775896,0.9912171,
522,239,560,402,518,234,552,382,0.6185121107266436,4.30484819684683,0.98564935,
514,248,552,411,514,250,551,392,0.8482402324830481,4.2900010535004345,0.98349094,
505,258,544,421,506,266,545,407,0.8245614035087719,4.514645162123645,0.9820838,
503,265,542,428,499,263,538,411,0.7280239350334805,4.370063587422547,0.9846629,
500,265,539,428,498,266,536,428,0.8729232150875618,4.2705460587875335,0.9867601,
497,265,537,428,495,257,533,438,0.7792828685258965,3.993358214639348,0.99134785,
494,265,535,428,496,258,531,446,0.7548293199259063,0.2331813594744382,0.9916577,
494,264,535,432,495,251,528,452,0.6949981195938323,0.7579603561613337,0.99268126,
495,263,535,436,493,254,525,455,0.6358735604018623,3.97478459631473,0.9963233,
495,262,535,440,494,241,524,460,0.6053001876172608,3.7656826982384097,0.99454683,
495,261,535,444,492,242,523,475,0.5440067947765156,3.8036259694281007,0.9937401,
496,260,534,448,490,233,519,480,0.4331363317639988,3.8564021842167446,0.9951819,
496,258,534,452,495,231,524,475,0.6024844720496895,3.8465596237724733,0.99476314,
495,254,535,450,499,241,531,466,0.7153284671532847,3.7262133524516687,0.99479765,
494,250,535,447,491,233,526,454,0.6630206142196046,3.890177688656233,0.99545807,
494,246,535,445,491,235,528,456,0.7070010449320794,3.874001551705028,0.9942702,
493,242,535,443,498,242,537,442,0.8369147251752997,0.21792305390217137,0.99278116,
492,238,535,440,493,229,531,434,0.8249889233495791,0.7087811689445215,0.99398047,
492,234,536,438,491,224,526,452,0.6922155688622754,3.976872474338042,0.99526274,
490,232,535,438,489,216,521,449,0.6176015473887815,3.649601044159234,0.99742573,
489,230,535,438,491,211,520,450,0.5762873793828222,3.841884127133882,0.99713194,
488,228,534,438,487,208,515,450,0.5266579973992198,3.7966160608573176,0.9976869,
486,225,534,438,487,207,514,437,0.534453781512605,3.698191597231407,0.99728864,
485,223,533,439,502,206,527,459,0.4781723191357478,3.8452054844754433,0.9972216,
484,221,532,439,502,209,529,460,0.5183619550858652,3.780402817160379,0.9972557,
483,221,533,443,495,215,523,455,0.5356773526370218,3.7634188819490118,0.99737537,
482,221,533,448,495,205,519,451,0.45275492395911243,0.20322950628160907,0.9969992,
481,221,533,452,489,215,517,449,0.5241379310344828,0.6925677706217995,0.9966367,
479,221,533,457,489,212,514,457,0.4549309892821343,3.8384069111940846,0.9954299,
478,222,533,462,487,212,513,451,0.44234769687964337,3.9370271498139573,0.99365336,
477,222,533,466,481,211,506,457,0.4214793026759452,3.7990954931355847,0.991396,
479,221,533,467,483,214,509,448,0.43828902420911925,3.7656353667547404,0.9943079,
481,220,534,469,482,218,508,470,0.48768361581920905,3.914064789221331,0.9946511,
483,220,534,470,490,213,514,473,0.4618937644341801,3.80389158697121,0.9951356,
485,219,534,471,491,205,515,482,0.46709916589434664,3.817775856183866,0.995478,
486,218,535,472,491,193,513,491,0.41657969285820784,3.8064461677383052,0.99637944,
488,217,535,473,496,201,519,487,0.4628203112718126,0.19049648578987408,0.9957707,
487,217,537,477,489,198,512,514,0.4185330347144457,0.6596876540870067,0.99315643,
485,216,540,482,497,199,520,514,0.38827187916481565,3.8474346790734537,0.9959212,
484,215,542,486,494,204,518,491,0.40392497826356977,3.903559110343403,0.9956089,
483,215,545,490,491,190,513,504,0.33783783783783783,3.9043912374459278,0.99567914,
481,214,547,494,492,192,514,495,0.32444959443800697,3.8228596636418986,0.99758035,
480,213,549,498,492,192,515,491,0.317351598173516,3.8631615207632186,0.9966869,
480,210,550,498,501,184,523,500,0.30496726992683865,3.8228352736264446,0.99380654,
481,208,551,497,494,178,515,521,0.2840760157273919,3.7419541327128716,0.9944,
481,205,552,497,497,184,520,525,0.30724186833798434,3.7737633588198354,0.9950433,
482,202,553,496,493,181,518,504,0.340293532107968,0.18325431264144218,0.995637,
483,199,554,495,494,183,521,503,0.3689069423929099,0.6302437998211884,0.9948146,
483,197,555,495,493,186,517,520,0.3204301075268817,3.885381224241762,0.99550205,
484,194,557,500,497,172,522,508,0.33134095634095634,3.8288236394922657,0.9970625,
485,192,560,505,495,156,518,511,0.2945460496706354,3.78746236741682,0.9957586,
486,189,562,509,505,167,530,485,0.2975472456775231,3.898794844742725,0.99321854,
487,187,564,514,507,175,532,501,0.3080968640841477,3.894555631282696,0.9943907,
488,185,567,519,504,195,529,509,0.2975062533161525,3.9261591111835004,0.9944161,
489,182,569,524,510,171,533,513,0.27570347300184694,3.762635627621162,0.9932061,
491,184,569,532,515,179,537,534,0.2804601069675434,3.771262616045137,0.9933305,
492,186,570,539,516,165,537,528,0.2567292225201072,0.1834799761694546,0.9916738,
494,188,570,546,524,164,546,542,0.28079030862417076,0.6292864028326338,0.9924615,
495,190,570,554,531,191,553,549,0.2884981684981685,3.865457900067553,0.9903229,
497,192,571,561,514,173,536,555,0.2880536719088155,3.8893516084372597,0.993103,
498,194,571,568,518,160,539,571,0.2797108159122476,3.7471759740700636,0.9946883,
499,191,572,568,518,159,537,589,0.25108665171060013,3.800482773118381,0.9962055,
499,189,574,568,520,162,538,606,0.23051191079574251,3.8545947133203633,0.9959931,
499,186,576,568,519,143,536,631,0.20803434136340337,3.7754448248019927,0.99600774,
500,183,577,568,516,143,534,585,0.22594633367024225,3.901540224624618,0.99498785,
500,181,579,568,521,140,538,618,0.20482565379825654,3.9106890947793196,0.9942197,
500,178,580,568,523,120,540,630,0.19945848375451264,0.18220175161645635,0.99463224,
502,175,584,569,521,135,537,633,0.1855645825974332,0.6269612981851878,0.9973493,
504,171,587,570,517,119,532,639,0.171332875300584,3.8549525288824755,0.99664205,
494,170,578,573,505,126,521,616,0.1829531267733515,3.7588791931452477,0.99804646,
475,182,560,589,492,145,509,599,0.19548511047070125,3.7255149969089527,0.9963571,
442,183,529,594,461,162,478,607,0.19229393147103344,3.6649112367610965,0.9971982,
409,183,497,599,422,164,439,594,0.1891906528390783,3.6826123756308453,0.995913,
343,163,426,563,358,145,375,567,0.20253767796509203,3.7608407748169257,0.99562424,
276,169,355,553,280,156,298,550,0.22433758586849853,3.8787484221185458,0.9933091,
216,222,289,592,212,213,231,607,0.19173633662682235,3.8076901777973466,0.9919422,
483,494,524,617,478,487,515,623,0.6411467665743606,2.2027519273995337,0.7507206,
484,482,524,607,478,487,515,623,0.5893536121673004,1.74993439264697,0.6029932,
487,468,527,595,491,465,528,601,0.8252707581227436,3.361747148252403,0.7619388,
486,453,526,582,481,450,521,579,0.7461928934010152,4.719488702853543,0.84474134,
486,438,525,569,483,425,520,566,0.7284901238701038,4.782580536285228,0.8184057,
485,423,524,555,486,410,526,546,0.7903280351707812,4.516925396440783,0.82848257,
486,411,524,542,479,405,523,536,0.7560895863985614,4.734789715617127,0.8410937,
486,398,525,529,480,391,529,513,0.6793395940624053,4.688872169860361,0.8164154,
487,386,525,515,480,371,526,496,0.6458590852904821,4.72998950095123,0.8378279,
488,374,525,502,480,364,529,483,0.6172329354147535,0.5852033531926222,0.8406524,
488,361,525,489,483,360,527,478,0.7731737810323273,1.6238657670622278,0.9562081,
489,349,525,476,485,341,524,467,0.7710978342046303,4.800886394124892,0.9588591,
491,338,526,464,487,340,530,457,0.765993265993266,4.744027697503628,0.9726201,
492,327,527,453,490,321,530,448,0.8058991436726927,4.945401722865342,0.96138954,
486,316,521,441,484,309,525,442,0.8023106546854942,4.486198505778477,0.9658602,
484,305,517,431,476,294,517,429,0.7305838243170862,4.818696197136335,0.94719034,
484,298,517,423,477,287,521,424,0.6843065693430657,4.783922440832621,0.9613278,
498,292,530,417,492,285,538,409,0.6281879194630873,4.728112645826452,0.95310706,
510,293,542,418,502,286,552,410,0.5799256505576208,4.662798699313527,0.9468153,
519,293,551,418,513,288,563,411,0.5924066520238469,0.31421488567909506,0.9496746,
526,291,557,417,517,285,567,409,0.5673076923076923,1.1975284849221992,0.9319558,
527,292,559,418,516,286,570,399,0.5102831594634873,4.857610747582373,0.9298512,
514,285,546,412,505,279,554,395,0.565189466923571,4.978177838863054,0.9398187,
489,267,520,393,474,267,526,377,0.5485842985842986,5.0992779585886945,0.89970845,
481,263,512,388,460,259,511,374,0.5195007800312013,4.858539184626166,0.8918633,
480,265,510,388,466,257,514,377,0.5517241379310345,4.840333651844364,0.9299508,
487,267,516,389,471,257,518,386,0.5611382113821138,4.9134975498723685,0.9219709,
493,269,522,389,484,264,535,383,0.5295530994714079,4.749663108640952,0.9527842,
510,276,538,394,492,271,542,390,0.5265588914549654,4.897696474591392,0.9649362,
521,285,549,401,514,279,562,402,0.5501355013550135,0.29809176111773605,0.9686571,
541,299,570,417,527,291,577,420,0.5305426356589147,0.9519022366946467,0.9643492,
555,307,584,427,537,303,592,422,0.49850523168908817,4.953561073548082,0.94893736,
559,314,589,436,547,306,603,430,0.4884896125772038,4.962234618365089,0.93062425,
551,313,581,436,531,311,588,435,0.5156382079459002,4.844397987999607,0.94907993,
546,308,576,433,528,295,581,434,0.5090267408714538,4.770889898708404,0.93359554,
542,303,572,430,529,290,577,437,0.5399659863945578,4.75047002913048,0.9330469,
541,298,571,427,534,273,579,435,0.5308641975308642,4.174953092416649,0.9409905,
543,291,574,421,533,271,584,426,0.5098039215686274,4.472440609035296,0.94396317,
545,284,576,415,535,267,589,421,0.48833573833573835,4.456327122126813,0.92950594,
547,277,578,409,538,265,590,414,0.5281362932369644,0.2720786809564436,0.94261086,
549,269,581,402,539,255,585,408,0.604717249218528,0.8794043295677959,0.96054983,
551,262,583,396,540,243,586,401,0.5899834892680242,4.592994275051577,0.95805347,
550,257,582,392,540,236,586,396,0.5869565217391305,4.621140239347579,0.9701375,
548,251,581,388,540,223,582,398,0.6151020408163266,4.589390893881584,0.957628,
547,245,580,384,537,215,579,397,0.5715019915199795,4.458728918512376,0.9400696,
545,240,580,380,541,217,585,384,0.6668481219379423,4.4093757096120365,0.9388867,
544,237,579,379,538,218,582,380,0.6972502805836139,4.631248392044194,0.9664575,
542,234,578,378,530,224,573,375,0.5982753900903367,4.5632818432842805,0.9607082,
540,232,576,378,540,223,584,376,0.7619047619047619,4.548791306516859,0.9626673,
538,229,574,379,534,219,575,379,0.823170731707317,0.2517535941913359,0.9540935,
530,225,567,379,533,219,577,374,0.6798174986580784,0.8214932819294174,0.9744135,
529,230,566,387,527,219,571,370,0.7122232916265641,4.627921756938069,0.97104925,
526,229,563,389,517,233,563,372,0.7171942546367313,4.649525048969452,0.97055846,
522,239,560,402,512,238,556,378,0.6195595175668589,4.69347895417084,0.9638435,
514,248,552,411,516,257,560,388,0.6512013256006628,4.716230347653412,0.96064216,
505,258,544,421,499,259,540,400,0.685131195335277,4.268968254776033,0.960682,
503,265,542,428,495,261,536,410,0.6229657596667101,4.621415192049186,0.9694008,
500,265,539,428,502,265,540,419,0.8751343879588389,4.56673493407894,0.9793221,
497,265,537,428,497,268,531,432,0.8173076923076923,4.501185848799449,0.9778581,
494,265,535,428,492,268,529,421,0.7662040349120046,0.2364157861089357,0.98013675,
494,264,535,432,493,263,529,434,0.8207705192629816,0.7614495539924642,0.9662444,
495,263,535,436,494,258,531,436,0.8557295960428689,4.2588338505028185,0.9773877,
495,262,535,440,487,249,521,440,0.5150233696861785,4.246742779845532,0.97185034,
495,261,535,444,486,238,518,449,0.4267464260367028,4.005340066349752,0.95996743,
496,260,534,448,497,245,527,457,0.7171922685656155,4.061300470879178,0.97460973,
496,258,534,452,496,239,525,459,0.6923455574698498,4.009735858436183,0.9667902,
495,254,535,450,500,230,527,472,0.5826910372164722,3.956390418569728,0.97353673,
494,250,535,447,501,216,526,476,0.5102569415665147,4.102755122203159,0.96434087,
494,246,535,445,498,217,524,461,0.5546146425125952,3.962138530657588,0.95852125,
493,242,535,443,496,214,522,462,0.5407698675496688,0.2195381375899778,0.9418288,
492,238,535,440,493,211,521,436,0.587163736496505,0.7105992065381231,0.95325726,
492,234,536,438,498,223,528,438,0.6576402321083172,4.135586936673115,0.97607183,
490,232,535,438,488,205,516,434,0.5035474592521573,4.12904851723364,0.96850485,
489,230,535,438,492,193,520,435,0.5413051678611844,3.8378906124899004,0.9730941,
488,228,534,438,489,201,517,445,0.554089709762533,3.9817124109543265,0.9707329,
486,225,534,438,487,196,515,433,0.5277274374773469,4.077170955616105,0.97714674,
485,223,533,439,502,205,531,433,0.559228650137741,3.957331099122355,0.9739385,
484,221,532,439,508,223,537,427,0.4263322884012539,4.088222794917481,0.96365863,
483,221,533,443,494,217,522,426,0.5119514805565466,4.165363057476652,0.9643419,
482,221,533,448,489,223,520,423,0.5355446143214996,0.20479998000000196,0.958375,
481,221,533,452,494,233,525,430,0.5084082584082584,0.7137388167326779,0.9597796,
479,221,533,457,481,217,512,425,0.49145166304009946,4.248988481760255,0.9625429,
478,222,533,462,485,224,515,435,0.47954545454545455,4.20556650710603,0.9639964,
477,222,533,466,472,216,502,440,0.36493906522030267,4.1009820524152385,0.9687578,
479,221,533,467,471,212,501,445,0.32112602632607845,4.107846161831923,0.9703982,
481,220,534,469,476,198,503,451,0.3400240867121638,3.9590867386814574,0.9754385,
483,220,534,470,481,203,509,458,0.45161290322580644,4.0021793789151765,0.9837426,
485,219,534,471,487,206,516,467,0.5651866404715128,4.071772160377752,0.98420143,
486,218,535,472,482,206,511,462,0.4429920116194626,4.140776186240469,0.98488235,
488,217,535,473,483,212,512,469,0.45010046885465504,0.19638007943874014,0.9777393,
487,217,537,477,491,209,521,475,0.5845921450151057,0.6367727042584315,0.9679144,
485,216,540,482,487,200,517,479,0.5221707478491066,3.975530553633546,0.95687723,
484,215,542,486,484,191,515,488,0.5084120067780199,4.115387332511754,0.95960504,
483,215,545,490,487,196,519,484,0.4874844263223468,3.9372008474600135,0.9608308,
481,214,547,494,484,183,514,497,0.4307692307692308,4.096528068071275,0.9450269,
480,213,549,498,486,181,515,518,0.3903556416190431,4.126834384645432,0.9550528,
480,210,550,498,491,179,520,509,0.39068200954252036,4.086991854866763,0.94995487,
481,208,551,497,495,174,523,524,0.3688576898532227,3.980034844131345,0.9557163,
481,205,552,497,489,172,517,496,0.37624676763945325,4.09541208439804,0.9668624,
482,202,553,496,490,162,516,517,0.34033837934105077,0.18039796847212705,0.97752273,
483,199,554,495,494,163,521,513,0.3556109281836789,0.6222212727879071,0.9592064,
483,197,555,495,493,162,521,519,0.36108706941319024,3.98347083890906,0.96926,
484,194,557,500,488,166,517,503,0.3818909497783707,3.9763144871836196,0.9718652,
485,192,560,505,489,167,518,495,0.363099173553719,3.989950695241801,0.9551416,
486,189,562,509,497,156,525,506,0.3516083029630803,3.877504155488295,0.96823287,
487,187,564,514,499,140,525,525,0.31858208116311315,3.9425449097012097,0.967471,
488,185,567,519,512,143,539,512,0.3208212209302326,3.944510014322969,0.96642166,
489,182,569,524,509,152,537,520,0.3356028368794326,3.9103609596378193,0.9633342,
491,184,569,532,522,145,548,521,0.31117266851338876,4.025556689147621,0.9581368,
492,186,570,539,524,139,548,547,0.29361613641089623,0.18194157322593688,0.95633316,
494,188,570,546,518,160,544,535,0.3229524627720504,0.6279171742361831,0.97924095,
495,190,570,554,536,164,564,525,0.33466533466533466,4.098689765158385,0.9758021,
497,192,571,561,516,183,543,537,0.33812479581836,3.897287799511434,0.97763234,
498,194,571,568,520,198,548,539,0.34971796937953264,4.058816641683948,0.9688068,
499,191,572,568,525,192,550,553,0.3279313978416482,4.088143099979726,0.9792686,
499,189,574,568,537,164,561,536,0.2869250645994832,3.888086113845737,0.9634626,
499,186,576,568,534,172,560,551,0.31869165155483914,3.90398421393102,0.9724599,
500,183,577,568,518,147,542,565,0.3005014913632043,4.075926856312127,0.96987766,
500,181,579,568,528,131,551,603,0.2736411706837186,3.979630776996479,0.9682586,
500,178,580,568,528,136,553,613,0.29213483146067415,0.1802469272683306,0.9690208,
502,175,584,569,542,132,569,578,0.31555529188419557,0.621202777052057,0.9664248,
504,171,587,570,528,132,554,603,0.2964931835719798,3.8896293342483284,0.9577702,
494,170,578,573,512,142,541,576,0.33630686886708294,4.025309434031073,0.96621186,
475,182,560,589,486,140,513,581,0.30151977385317247,4.066091987451673,0.9698614,
442,183,529,594,460,139,489,572,0.30462020360219266,3.9819467783125897,0.97375894,
409,183,497,599,417,156,445,577,0.29525746708061235,4.022063166939004,0.960761,
343,163,426,563,347,111,375,561,0.32156048014773775,4.043864165321702,0.9483729,
276,169,355,553,282,131,310,574,0.3361260472677254,4.0972443779311885,0.93889004,
216,222,289,592,213,178,240,634,0.29170225346560674,4.0679099693425576,0.9662917,
